pca_components,min_cluster_size,min_samples,method,epsilon,n_clusters,n_noise,coverage,dbcv,base_score,count_penalty,final_score
UMAP-5D,15,5,eom,0.3,22,221,0.7978,0.1564,0.1247,0.25,0.0312
UMAP-5D,15,5,eom,0.5,3,12,0.989,0.0063,0.0062,0.8696,0.0054
UMAP-5D,15,5,eom,1.0,2,12,0.989,0.0387,0.0383,1.0,0.0383
UMAP-5D,15,5,leaf,0.0,25,277,0.7466,0.1469,0.1096,0.2247,0.0246
UMAP-5D,15,5,leaf,0.3,22,221,0.7978,0.1564,0.1247,0.25,0.0312
UMAP-5D,15,5,leaf,0.5,3,12,0.989,0.0063,0.0062,0.8696,0.0054
UMAP-5D,15,5,leaf,1.0,2,12,0.989,0.0387,0.0383,1.0,0.0383
UMAP-5D,15,10,eom,0.0,20,312,0.7145,0.1289,0.0921,0.2703,0.0249
UMAP-5D,15,10,eom,0.3,20,312,0.7145,0.1289,0.0921,0.2703,0.0249
UMAP-5D,15,10,eom,0.5,6,145,0.8673,0.0054,0.0047,0.625,0.0029
UMAP-5D,15,10,eom,1.0,2,23,0.979,0.0037,0.0036,1.0,0.0036
UMAP-5D,15,10,leaf,0.0,20,312,0.7145,0.1289,0.0921,0.2703,0.0249
UMAP-5D,15,10,leaf,0.3,20,312,0.7145,0.1289,0.0921,0.2703,0.0249
UMAP-5D,15,10,leaf,0.5,6,145,0.8673,0.0054,0.0047,0.625,0.0029
UMAP-5D,15,10,leaf,1.0,2,23,0.979,0.0037,0.0036,1.0,0.0036
UMAP-5D,25,1,eom,0.0,20,93,0.9149,0.1053,0.0963,0.2703,0.026
UMAP-5D,25,1,eom,0.3,18,82,0.925,0.1009,0.0933,0.2941,0.0274
UMAP-5D,25,1,eom,0.5,3,0,1.0,0.0565,0.0565,0.8696,0.0492
UMAP-5D,25,1,eom,1.0,2,0,1.0,0.038,0.038,1.0,0.038
UMAP-5D,25,1,leaf,0.0,21,110,0.8994,0.106,0.0954,0.2597,0.0248
UMAP-5D,25,1,leaf,0.3,18,82,0.925,0.1009,0.0933,0.2941,0.0274
UMAP-5D,25,1,leaf,0.5,3,0,1.0,0.0565,0.0565,0.8696,0.0492
UMAP-5D,25,1,leaf,1.0,2,0,1.0,0.038,0.038,1.0,0.038
UMAP-5D,25,3,eom,0.0,20,148,0.8646,0.1488,0.1286,0.2703,0.0348
UMAP-5D,25,3,eom,0.3,18,143,0.8692,0.1221,0.1061,0.2941,0.0312
UMAP-5D,25,3,eom,0.5,3,9,0.9918,0.0283,0.0281,0.8696,0.0244
UMAP-5D,25,3,eom,1.0,2,5,0.9954,0.0142,0.0141,1.0,0.0141
UMAP-5D,25,3,leaf,0.0,21,156,0.8573,0.1582,0.1356,0.2597,0.0352
UMAP-5D,25,3,leaf,0.3,18,143,0.8692,0.1221,0.1061,0.2941,0.0312
UMAP-5D,25,3,leaf,0.5,3,9,0.9918,0.0283,0.0281,0.8696,0.0244
UMAP-5D,25,3,leaf,1.0,2,5,0.9954,0.0142,0.0141,1.0,0.0141
UMAP-5D,25,5,eom,0.0,19,227,0.7923,0.131,0.1038,0.2817,0.0292
UMAP-5D,25,5,eom,0.3,19,227,0.7923,0.131,0.1038,0.2817,0.0292
UMAP-5D,25,5,eom,0.5,3,12,0.989,0.0063,0.0062,0.8696,0.0054
UMAP-5D,25,5,eom,1.0,2,12,0.989,0.0387,0.0383,1.0,0.0383
UMAP-5D,25,5,leaf,0.0,20,259,0.763,0.1269,0.0968,0.2703,0.0262
UMAP-5D,25,5,leaf,0.3,19,227,0.7923,0.131,0.1038,0.2817,0.0292
UMAP-5D,25,5,leaf,0.5,3,12,0.989,0.0063,0.0062,0.8696,0.0054
UMAP-5D,25,5,leaf,1.0,2,12,0.989,0.0387,0.0383,1.0,0.0383
UMAP-5D,25,10,eom,0.0,10,248,0.7731,0.0554,0.0429,0.4545,0.0195
UMAP-5D,25,10,eom,0.3,10,248,0.7731,0.0554,0.0429,0.4545,0.0195
UMAP-5D,25,10,eom,0.5,5,117,0.893,0.0065,0.0058,0.6897,0.004
UMAP-5D,25,10,eom,1.0,2,23,0.979,0.0037,0.0036,1.0,0.0036
UMAP-5D,25,10,leaf,0.0,16,326,0.7017,0.1162,0.0815,0.3226,0.0263
UMAP-5D,25,10,leaf,0.3,16,326,0.7017,0.1162,0.0815,0.3226,0.0263
UMAP-5D,25,10,leaf,0.5,5,117,0.893,0.0065,0.0058,0.6897,0.004
UMAP-5D,25,10,leaf,1.0,2,23,0.979,0.0037,0.0036,1.0,0.0036
UMAP-5D,40,1,eom,0.0,13,151,0.8618,0.098,0.0845,0.3774,0.0319
UMAP-5D,40,1,eom,0.3,13,151,0.8618,0.098,0.0845,0.3774,0.0319
UMAP-5D,40,1,eom,0.5,3,0,1.0,0.0565,0.0565,0.8696,0.0492
UMAP-5D,40,1,eom,1.0,2,0,1.0,0.038,0.038,1.0,0.038
UMAP-5D,40,1,leaf,0.0,14,168,0.8463,0.0987,0.0836,0.3571,0.0298
UMAP-5D,40,1,leaf,0.3,13,151,0.8618,0.098,0.0845,0.3774,0.0319
UMAP-5D,40,1,leaf,0.5,3,0,1.0,0.0565,0.0565,0.8696,0.0492
UMAP-5D,40,1,leaf,1.0,2,0,1.0,0.038,0.038,1.0,0.038
UMAP-5D,40,3,eom,0.0,13,241,0.7795,0.1976,0.1541,0.3774,0.0581
UMAP-5D,40,3,eom,0.3,13,241,0.7795,0.1976,0.1541,0.3774,0.0581
UMAP-5D,40,3,eom,0.5,3,9,0.9918,0.0283,0.0281,0.8696,0.0244
UMAP-5D,40,3,eom,1.0,2,5,0.9954,0.0142,0.0141,1.0,0.0141
UMAP-5D,40,3,leaf,0.0,13,241,0.7795,0.1976,0.1541,0.3774,0.0581
UMAP-5D,40,3,leaf,0.3,13,241,0.7795,0.1976,0.1541,0.3774,0.0581
UMAP-5D,40,3,leaf,0.5,3,9,0.9918,0.0283,0.0281,0.8696,0.0244
UMAP-5D,40,3,leaf,1.0,2,5,0.9954,0.0142,0.0141,1.0,0.0141
UMAP-5D,40,5,eom,0.0,8,198,0.8188,0.2575,0.2108,0.5263,0.111
UMAP-5D,40,5,eom,0.3,8,198,0.8188,0.2575,0.2108,0.5263,0.111
UMAP-5D,40,5,eom,0.5,3,12,0.989,0.0063,0.0062,0.8696,0.0054
UMAP-5D,40,5,eom,1.0,2,12,0.989,0.0387,0.0383,1.0,0.0383
UMAP-5D,40,5,leaf,0.0,12,293,0.7319,0.1519,0.1112,0.4,0.0445
UMAP-5D,40,5,leaf,0.3,12,293,0.7319,0.1519,0.1112,0.4,0.0445
UMAP-5D,40,5,leaf,0.5,3,12,0.989,0.0063,0.0062,0.8696,0.0054
UMAP-5D,40,5,leaf,1.0,2,12,0.989,0.0387,0.0383,1.0,0.0383
UMAP-5D,40,10,eom,0.0,4,40,0.9634,0.3314,0.3193,0.7692,0.2456
UMAP-5D,40,10,eom,0.3,4,40,0.9634,0.3314,0.3193,0.7692,0.2456
UMAP-5D,40,10,eom,0.5,4,40,0.9634,0.3314,0.3193,0.7692,0.2456
UMAP-5D,40,10,eom,1.0,2,23,0.979,0.0037,0.0036,1.0,0.0036
UMAP-5D,40,10,leaf,0.0,10,441,0.5965,0.054,0.0322,0.4545,0.0146
UMAP-5D,40,10,leaf,0.3,10,441,0.5965,0.054,0.0322,0.4545,0.0146
UMAP-5D,40,10,leaf,0.5,4,40,0.9634,0.3314,0.3193,0.7692,0.2456
UMAP-5D,40,10,leaf,1.0,2,23,0.979,0.0037,0.0036,1.0,0.0036
UMAP-5D,60,1,eom,0.0,2,40,0.9634,0.0357,0.0344,1.0,0.0344
UMAP-5D,60,1,eom,0.3,2,40,0.9634,0.0357,0.0344,1.0,0.0344
UMAP-5D,60,1,eom,0.5,2,40,0.9634,0.0357,0.0344,1.0,0.0344
UMAP-5D,60,1,eom,1.0,2,40,0.9634,0.0357,0.0344,1.0,0.0344
UMAP-5D,60,1,leaf,0.0,8,230,0.7896,0.0671,0.053,0.5263,0.0279
UMAP-5D,60,1,leaf,0.3,8,230,0.7896,0.0671,0.053,0.5263,0.0279
UMAP-5D,60,1,leaf,0.5,2,40,0.9634,0.0357,0.0344,1.0,0.0344
UMAP-5D,60,1,leaf,1.0,2,40,0.9634,0.0357,0.0344,1.0,0.0344
UMAP-5D,60,3,eom,0.0,2,49,0.9552,0.0013,0.0012,1.0,0.0012
UMAP-5D,60,3,eom,0.3,2,49,0.9552,0.0013,0.0012,1.0,0.0012
UMAP-5D,60,3,eom,0.5,2,49,0.9552,0.0013,0.0012,1.0,0.0012
UMAP-5D,60,3,eom,1.0,2,49,0.9552,0.0013,0.0012,1.0,0.0012
UMAP-5D,60,3,leaf,0.0,8,319,0.7081,0.23,0.1629,0.5263,0.0857
UMAP-5D,60,3,leaf,0.3,8,319,0.7081,0.23,0.1629,0.5263,0.0857
UMAP-5D,60,3,leaf,0.5,2,49,0.9552,0.0013,0.0012,1.0,0.0012
UMAP-5D,60,3,leaf,1.0,2,49,0.9552,0.0013,0.0012,1.0,0.0012
UMAP-5D,60,5,eom,0.0,7,239,0.7813,0.2951,0.2306,0.5714,0.1318
UMAP-5D,60,5,eom,0.3,7,239,0.7813,0.2951,0.2306,0.5714,0.1318
UMAP-5D,60,5,eom,0.5,2,12,0.989,0.0387,0.0383,1.0,0.0383
UMAP-5D,60,5,eom,1.0,2,12,0.989,0.0387,0.0383,1.0,0.0383
UMAP-5D,60,5,leaf,0.0,7,239,0.7813,0.2951,0.2306,0.5714,0.1318
UMAP-5D,60,5,leaf,0.3,7,239,0.7813,0.2951,0.2306,0.5714,0.1318
UMAP-5D,60,5,leaf,0.5,2,12,0.989,0.0387,0.0383,1.0,0.0383
UMAP-5D,60,5,leaf,1.0,2,12,0.989,0.0387,0.0383,1.0,0.0383
UMAP-5D,60,10,eom,0.0,3,40,0.9634,0.3263,0.3144,0.8696,0.2734
UMAP-5D,60,10,eom,0.3,3,40,0.9634,0.3263,0.3144,0.8696,0.2734
UMAP-5D,60,10,eom,0.5,3,40,0.9634,0.3263,0.3144,0.8696,0.2734
UMAP-5D,60,10,eom,1.0,2,23,0.979,0.0037,0.0036,1.0,0.0036
UMAP-5D,60,10,leaf,0.0,6,264,0.7585,0.046,0.0349,0.625,0.0218
UMAP-5D,60,10,leaf,0.3,6,264,0.7585,0.046,0.0349,0.625,0.0218
UMAP-5D,60,10,leaf,0.5,3,40,0.9634,0.3263,0.3144,0.8696,0.2734
UMAP-5D,60,10,leaf,1.0,2,23,0.979,0.0037,0.0036,1.0,0.0036
UMAP-5D,80,1,eom,0.0,2,40,0.9634,0.0357,0.0344,1.0,0.0344
UMAP-5D,80,1,eom,0.3,2,40,0.9634,0.0357,0.0344,1.0,0.0344
UMAP-5D,80,1,eom,0.5,2,40,0.9634,0.0357,0.0344,1.0,0.0344
UMAP-5D,80,1,eom,1.0,2,40,0.9634,0.0357,0.0344,1.0,0.0344
UMAP-5D,80,1,leaf,0.0,7,205,0.8124,0.0658,0.0535,0.5714,0.0306
UMAP-5D,80,1,leaf,0.3,7,205,0.8124,0.0658,0.0535,0.5714,0.0306
UMAP-5D,80,1,leaf,0.5,2,40,0.9634,0.0357,0.0344,1.0,0.0344
UMAP-5D,80,1,leaf,1.0,2,40,0.9634,0.0357,0.0344,1.0,0.0344
UMAP-5D,80,3,eom,0.0,4,259,0.763,0.2675,0.2041,0.7692,0.157
UMAP-5D,80,3,eom,0.3,4,259,0.763,0.2675,0.2041,0.7692,0.157
UMAP-5D,80,3,eom,0.5,2,198,0.8188,0.0011,0.0009,1.0,0.0009
UMAP-5D,80,3,eom,1.0,2,198,0.8188,0.0011,0.0009,1.0,0.0009
UMAP-5D,80,3,leaf,0.0,5,325,0.7027,0.0559,0.0393,0.6897,0.0271
UMAP-5D,80,3,leaf,0.3,5,325,0.7027,0.0559,0.0393,0.6897,0.0271
UMAP-5D,80,3,leaf,0.5,2,198,0.8188,0.0011,0.0009,1.0,0.0009
UMAP-5D,80,3,leaf,1.0,2,198,0.8188,0.0011,0.0009,1.0,0.0009
UMAP-5D,80,5,eom,0.0,2,164,0.85,0.0092,0.0078,1.0,0.0078
UMAP-5D,80,5,eom,0.3,2,164,0.85,0.0092,0.0078,1.0,0.0078
UMAP-5D,80,5,eom,0.5,2,164,0.85,0.0092,0.0078,1.0,0.0078
UMAP-5D,80,5,eom,1.0,2,164,0.85,0.0092,0.0078,1.0,0.0078
UMAP-5D,80,5,leaf,0.0,4,462,0.5773,0.2569,0.1483,0.7692,0.1141
UMAP-5D,80,5,leaf,0.3,4,462,0.5773,0.2569,0.1483,0.7692,0.1141
UMAP-5D,80,5,leaf,0.5,2,164,0.85,0.0092,0.0078,1.0,0.0078
UMAP-5D,80,5,leaf,1.0,2,164,0.85,0.0092,0.0078,1.0,0.0078
UMAP-5D,80,10,eom,0.0,3,40,0.9634,0.3263,0.3144,0.8696,0.2734
UMAP-5D,80,10,eom,0.3,3,40,0.9634,0.3263,0.3144,0.8696,0.2734
UMAP-5D,80,10,eom,0.5,3,40,0.9634,0.3263,0.3144,0.8696,0.2734
UMAP-5D,80,10,eom,1.0,2,23,0.979,0.0037,0.0036,1.0,0.0036
UMAP-5D,80,10,leaf,0.0,3,40,0.9634,0.3263,0.3144,0.8696,0.2734
UMAP-5D,80,10,leaf,0.3,3,40,0.9634,0.3263,0.3144,0.8696,0.2734
UMAP-5D,80,10,leaf,0.5,3,40,0.9634,0.3263,0.3144,0.8696,0.2734
UMAP-5D,80,10,leaf,1.0,2,23,0.979,0.0037,0.0036,1.0,0.0036
UMAP-10D,10,1,eom,0.0,40,154,0.8591,0.133,0.1143,0.1493,0.0171
UMAP-10D,10,1,eom,0.3,22,69,0.9369,0.1403,0.1314,0.25,0.0329
UMAP-10D,10,1,eom,0.5,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,10,1,eom,1.0,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,10,1,leaf,0.0,50,218,0.8005,0.1245,0.0996,0.122,0.0122
UMAP-10D,10,1,leaf,0.3,22,69,0.9369,0.1403,0.1314,0.25,0.0329
UMAP-10D,10,1,leaf,0.5,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,10,1,leaf,1.0,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,10,3,eom,0.0,37,237,0.7832,0.1096,0.0858,0.16,0.0137
UMAP-10D,10,3,eom,0.3,23,124,0.8866,0.0852,0.0756,0.241,0.0182
UMAP-10D,10,3,eom,0.5,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,10,3,eom,1.0,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,10,3,leaf,0.0,42,301,0.7246,0.12,0.087,0.1429,0.0124
UMAP-10D,10,3,leaf,0.3,23,124,0.8866,0.0852,0.0756,0.241,0.0182
UMAP-10D,10,3,leaf,0.5,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,10,3,leaf,1.0,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,10,5,eom,0.0,27,242,0.7786,0.2155,0.1677,0.2105,0.0353
UMAP-10D,10,5,eom,0.3,25,235,0.785,0.2294,0.1801,0.2247,0.0405
UMAP-10D,10,5,eom,0.5,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,10,5,eom,1.0,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,10,5,leaf,0.0,37,380,0.6523,0.1527,0.0996,0.16,0.0159
UMAP-10D,10,5,leaf,0.3,25,235,0.785,0.2294,0.1801,0.2247,0.0405
UMAP-10D,10,5,leaf,0.5,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,10,5,leaf,1.0,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,10,10,eom,0.0,20,368,0.6633,0.099,0.0657,0.2703,0.0178
UMAP-10D,10,10,eom,0.3,20,368,0.6633,0.099,0.0657,0.2703,0.0178
UMAP-10D,10,10,eom,0.5,5,99,0.9094,0.008,0.0073,0.6897,0.005
UMAP-10D,10,10,eom,1.0,2,20,0.9817,0.0035,0.0034,1.0,0.0034
UMAP-10D,10,10,leaf,0.0,24,473,0.5672,0.1724,0.0978,0.2326,0.0227
UMAP-10D,10,10,leaf,0.3,23,436,0.6011,0.1495,0.0898,0.241,0.0217
UMAP-10D,10,10,leaf,0.5,5,99,0.9094,0.008,0.0073,0.6897,0.005
UMAP-10D,10,10,leaf,1.0,2,20,0.9817,0.0035,0.0034,1.0,0.0034
UMAP-10D,15,1,eom,0.0,27,146,0.8664,0.137,0.1187,0.2105,0.025
UMAP-10D,15,1,eom,0.3,19,92,0.9158,0.1221,0.1118,0.2817,0.0315
UMAP-10D,15,1,eom,0.5,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,15,1,eom,1.0,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,15,1,leaf,0.0,29,202,0.8152,0.106,0.0864,0.198,0.0171
UMAP-10D,15,1,leaf,0.3,19,92,0.9158,0.1221,0.1118,0.2817,0.0315
UMAP-10D,15,1,leaf,0.5,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,15,1,leaf,1.0,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,15,3,eom,0.0,23,188,0.828,0.1405,0.1163,0.241,0.028
UMAP-10D,15,3,eom,0.3,19,158,0.8554,0.129,0.1104,0.2817,0.0311
UMAP-10D,15,3,eom,0.5,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,15,3,eom,1.0,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,15,3,leaf,0.0,25,217,0.8015,0.1972,0.1581,0.2247,0.0355
UMAP-10D,15,3,leaf,0.3,19,158,0.8554,0.129,0.1104,0.2817,0.0311
UMAP-10D,15,3,leaf,0.5,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,15,3,leaf,1.0,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,15,5,eom,0.0,21,248,0.7731,0.1928,0.1491,0.2597,0.0387
UMAP-10D,15,5,eom,0.3,21,248,0.7731,0.1928,0.1491,0.2597,0.0387
UMAP-10D,15,5,eom,0.5,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,15,5,eom,1.0,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,15,5,leaf,0.0,25,310,0.7164,0.2288,0.1639,0.2247,0.0368
UMAP-10D,15,5,leaf,0.3,21,248,0.7731,0.1928,0.1491,0.2597,0.0387
UMAP-10D,15,5,leaf,0.5,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,15,5,leaf,1.0,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,15,10,eom,0.0,17,367,0.6642,0.1723,0.1144,0.3077,0.0352
UMAP-10D,15,10,eom,0.3,17,367,0.6642,0.1723,0.1144,0.3077,0.0352
UMAP-10D,15,10,eom,0.5,4,97,0.9113,0.0081,0.0074,0.7692,0.0057
UMAP-10D,15,10,eom,1.0,2,20,0.9817,0.0035,0.0034,1.0,0.0034
UMAP-10D,15,10,leaf,0.0,18,398,0.6359,0.1842,0.1171,0.2941,0.0345
UMAP-10D,15,10,leaf,0.3,18,398,0.6359,0.1842,0.1171,0.2941,0.0345
UMAP-10D,15,10,leaf,0.5,4,97,0.9113,0.0081,0.0074,0.7692,0.0057
UMAP-10D,15,10,leaf,1.0,2,20,0.9817,0.0035,0.0034,1.0,0.0034
UMAP-10D,25,1,eom,0.0,20,128,0.8829,0.1344,0.1187,0.2703,0.0321
UMAP-10D,25,1,eom,0.3,17,108,0.9012,0.12,0.1081,0.3077,0.0333
UMAP-10D,25,1,eom,0.5,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,25,1,eom,1.0,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,25,1,leaf,0.0,20,128,0.8829,0.1344,0.1187,0.2703,0.0321
UMAP-10D,25,1,leaf,0.3,17,108,0.9012,0.12,0.1081,0.3077,0.0333
UMAP-10D,25,1,leaf,0.5,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,25,1,leaf,1.0,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,25,3,eom,0.0,17,182,0.8335,0.1703,0.1419,0.3077,0.0437
UMAP-10D,25,3,eom,0.3,16,179,0.8362,0.1588,0.1328,0.3226,0.0428
UMAP-10D,25,3,eom,0.5,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,25,3,eom,1.0,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,25,3,leaf,0.0,19,206,0.8115,0.1669,0.1354,0.2817,0.0382
UMAP-10D,25,3,leaf,0.3,16,179,0.8362,0.1588,0.1328,0.3226,0.0428
UMAP-10D,25,3,leaf,0.5,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,25,3,leaf,1.0,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,25,5,eom,0.0,12,180,0.8353,0.1114,0.093,0.4,0.0372
UMAP-10D,25,5,eom,0.3,12,180,0.8353,0.1114,0.093,0.4,0.0372
UMAP-10D,25,5,eom,0.5,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,25,5,eom,1.0,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,25,5,leaf,0.0,17,316,0.7109,0.1435,0.102,0.3077,0.0314
UMAP-10D,25,5,leaf,0.3,17,316,0.7109,0.1435,0.102,0.3077,0.0314
UMAP-10D,25,5,leaf,0.5,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,25,5,leaf,1.0,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,25,10,eom,0.0,13,289,0.7356,0.0661,0.0486,0.3774,0.0183
UMAP-10D,25,10,eom,0.3,13,289,0.7356,0.0661,0.0486,0.3774,0.0183
UMAP-10D,25,10,eom,0.5,4,97,0.9113,0.0081,0.0074,0.7692,0.0057
UMAP-10D,25,10,eom,1.0,2,20,0.9817,0.0035,0.0034,1.0,0.0034
UMAP-10D,25,10,leaf,0.0,14,323,0.7045,0.1154,0.0813,0.3571,0.029
UMAP-10D,25,10,leaf,0.3,14,323,0.7045,0.1154,0.0813,0.3571,0.029
UMAP-10D,25,10,leaf,0.5,4,97,0.9113,0.0081,0.0074,0.7692,0.0057
UMAP-10D,25,10,leaf,1.0,2,20,0.9817,0.0035,0.0034,1.0,0.0034
UMAP-10D,40,1,eom,0.0,8,36,0.9671,0.0555,0.0537,0.5263,0.0283
UMAP-10D,40,1,eom,0.3,7,36,0.9671,0.0452,0.0437,0.5714,0.025
UMAP-10D,40,1,eom,0.5,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,40,1,eom,1.0,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,40,1,leaf,0.0,14,215,0.8033,0.1771,0.1423,0.3571,0.0508
UMAP-10D,40,1,leaf,0.3,13,215,0.8033,0.1667,0.1339,0.3774,0.0505
UMAP-10D,40,1,leaf,0.5,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,40,1,leaf,1.0,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,40,3,eom,0.0,13,232,0.7877,0.1722,0.1357,0.3774,0.0512
UMAP-10D,40,3,eom,0.3,13,232,0.7877,0.1722,0.1357,0.3774,0.0512
UMAP-10D,40,3,eom,0.5,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,40,3,eom,1.0,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,40,3,leaf,0.0,14,247,0.774,0.1742,0.1349,0.3571,0.0482
UMAP-10D,40,3,leaf,0.3,14,247,0.774,0.1742,0.1349,0.3571,0.0482
UMAP-10D,40,3,leaf,0.5,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,40,3,leaf,1.0,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,40,5,eom,0.0,6,37,0.9661,0.0194,0.0187,0.625,0.0117
UMAP-10D,40,5,eom,0.3,6,37,0.9661,0.0194,0.0187,0.625,0.0117
UMAP-10D,40,5,eom,0.5,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,40,5,eom,1.0,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,40,5,leaf,0.0,12,240,0.7804,0.2218,0.1731,0.4,0.0693
UMAP-10D,40,5,leaf,0.3,12,240,0.7804,0.2218,0.1731,0.4,0.0693
UMAP-10D,40,5,leaf,0.5,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,40,5,leaf,1.0,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,40,10,eom,0.0,3,73,0.9332,0.2842,0.2653,0.8696,0.2307
UMAP-10D,40,10,eom,0.3,3,73,0.9332,0.2842,0.2653,0.8696,0.2307
UMAP-10D,40,10,eom,0.5,3,73,0.9332,0.2842,0.2653,0.8696,0.2307
UMAP-10D,40,10,eom,1.0,2,20,0.9817,0.0035,0.0034,1.0,0.0034
UMAP-10D,40,10,leaf,0.0,10,280,0.7438,0.0781,0.0581,0.4545,0.0264
UMAP-10D,40,10,leaf,0.3,10,280,0.7438,0.0781,0.0581,0.4545,0.0264
UMAP-10D,40,10,leaf,0.5,4,97,0.9113,0.0081,0.0074,0.7692,0.0057
UMAP-10D,40,10,leaf,1.0,2,20,0.9817,0.0035,0.0034,1.0,0.0034
UMAP-10D,60,1,eom,0.0,4,52,0.9524,0.08,0.0762,0.7692,0.0586
UMAP-10D,60,1,eom,0.3,4,52,0.9524,0.08,0.0762,0.7692,0.0586
UMAP-10D,60,1,eom,0.5,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,60,1,eom,1.0,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,60,1,leaf,0.0,9,391,0.6423,0.167,0.1073,0.4878,0.0523
UMAP-10D,60,1,leaf,0.3,9,391,0.6423,0.167,0.1073,0.4878,0.0523
UMAP-10D,60,1,leaf,0.5,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,60,1,leaf,1.0,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,60,3,eom,0.0,4,63,0.9424,0.0185,0.0175,0.7692,0.0134
UMAP-10D,60,3,eom,0.3,4,63,0.9424,0.0185,0.0175,0.7692,0.0134
UMAP-10D,60,3,eom,0.5,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,60,3,eom,1.0,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,60,3,leaf,0.0,8,340,0.6889,0.1325,0.0913,0.5263,0.048
UMAP-10D,60,3,leaf,0.3,8,340,0.6889,0.1325,0.0913,0.5263,0.048
UMAP-10D,60,3,leaf,0.5,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,60,3,leaf,1.0,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,60,5,eom,0.0,5,36,0.9671,0.0948,0.0917,0.6897,0.0633
UMAP-10D,60,5,eom,0.3,5,36,0.9671,0.0948,0.0917,0.6897,0.0633
UMAP-10D,60,5,eom,0.5,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,60,5,eom,1.0,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,60,5,leaf,0.0,6,334,0.6944,0.1621,0.1126,0.625,0.0703
UMAP-10D,60,5,leaf,0.3,6,334,0.6944,0.1621,0.1126,0.625,0.0703
